Year,Month,Customer Code,Industry,Revenue Type,Product,Product Mix,Revenue,Gross Profit
2020,1,Customer 23,Consulting & Advisory,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  (9,736)","  (6,465)"
2020,1,Customer 23,Consulting & Advisory,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  35,341 ","  24,352 "
2020,1,Customer 648,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2020,1,Customer 651,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  196 ,  143 
2020,1,Customer 654,Aerospace & Defense,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  2,951 ","  1,959 "
2020,1,Customer 662,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  46 ,  34 
2020,1,Customer 6,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  8,423 ","  3,412 "
2020,1,Customer 6,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  (149),  (149)
2020,1,Customer 6,Pharmaceuticals & Biotech,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  13,188 ",  448 
2020,1,Customer 6,Pharmaceuticals & Biotech,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  27,819 ","  (13,989)"
2020,1,Customer 6,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  13,200 ","  (16,730)"
2020,1,Customer 6,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,"  67,440 ","  14,728 "
2020,1,Customer 6,Pharmaceuticals & Biotech,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  95,405 ","  (1,254)"
2020,1,Customer 666,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  531 ,  388 
2020,1,Customer 668,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2020,1,Customer 672,Apparel & E-Commerce,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  -   ,  -   
2020,1,Customer 676,Aerospace & Defense,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2020,1,Customer 677,Apparel & E-Commerce,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2020,1,Customer 680,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,084 ",  793 
2020,1,Customer 42,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2020,1,Customer 681,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2020,1,Customer 159,Apparel & E-Commerce,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  3,010 ","  2,202 "
2020,1,Customer 159,Apparel & E-Commerce,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  7,331 ","  4,552 "
2020,1,Customer 159,Apparel & E-Commerce,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  8,227 ","  (6,226)"
2020,1,Customer 159,Apparel & E-Commerce,Reoccurring,OperateX Fulfillment,Software & Platforms,"  46,900 ","  12,471 "
2020,1,Customer 159,Apparel & E-Commerce,Reoccurring,DeliverIT Solutions,Software & Platforms,"  3,569 ",  423 
2020,1,Customer 159,Apparel & E-Commerce,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2020,1,Customer 159,Apparel & E-Commerce,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  10,451 ","  1,817 "
2020,1,Customer 686,Industrial Equipment & Utilities,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  -   ,  -   
2020,1,Customer 55,Renewable Energy Solutions,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  859 ,  628 
2020,1,Customer 55,Renewable Energy Solutions,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  77,298 ","  3,933 "
2020,1,Customer 55,Renewable Energy Solutions,Reoccurring,OperateX Fulfillment,Software & Platforms,"  129,488 ","  32,161 "
2020,1,Customer 55,Renewable Energy Solutions,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  10,355 ",  744 
2020,1,Customer 687,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2020,1,Customer 687,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,  (632),  (683)
2020,1,Customer 694,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  1 ,  1 
2020,1,Customer 695,Apparel & E-Commerce,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2020,1,Customer 2,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  122,437 ","  88,923 "
2020,1,Customer 2,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  12,188 ","  12,188 "
2020,1,Customer 2,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  11,855 ","  (10,741)"
2020,1,Customer 2,Public Administration,Reoccurring,OperateX Fulfillment,Software & Platforms,"  17,058 ","  5,514 "
2020,1,Customer 2,Public Administration,Reoccurring,DeliverIT Solutions,Software & Platforms,"  39,163 ",  995 
2020,1,Customer 2,Public Administration,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  822,011 ","  236,971 "
2020,1,Customer 706,Apparel & E-Commerce,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2020,1,Customer 709,Corporate & Regulatory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  190 ,  139 
2020,1,Customer 711,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2020,1,Customer 715,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  152 ,  111 
2020,1,Customer 718,Public Administration,Reoccurring,Apex ERP Suite,Software & Platforms,"  18,196 ","  9,649 "
2020,1,Customer 718,Public Administration,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2020,1,Customer 721,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2020,1,Customer 722,E-Learning Platforms,Reoccurring,DeliverIT Solutions,Software & Platforms,"  5,852 ",  (962)
2020,1,Customer 38,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,482 ","  1,084 "
2020,1,Customer 729,Property Management & Investment,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  456 ,  334 
2020,1,Customer 731,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2020,1,Customer 748,Logistics & Freight,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  2,309 ","  1,518 "
2020,1,Customer 755,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  133 ,  97 
2020,1,Customer 755,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  387 ,  387 
2020,1,Customer 755,Public Administration,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  5,938 ","  7,111 "
2020,1,Customer 755,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2020,1,Customer 755,Public Administration,Reoccurring,OperateX Fulfillment,Software & Platforms,  0 ,  0 
2020,1,Customer 241,Pharmaceuticals & Biotech,Reoccurring,Apex ERP Suite,Software & Platforms,"  353,584 ","  176,600 "
2020,1,Customer 241,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2020,1,Customer 763,Public Administration,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  4,202 ",  535 
2020,1,Customer 766,Pharmaceuticals & Biotech,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2020,1,Customer 769,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2020,1,Customer 272,Public Administration,Reoccurring,DeliverIT Solutions,Software & Platforms,  42 ,  (1)
2020,1,Customer 66,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  6,432 ","  4,705 "
2020,1,Customer 66,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2020,1,Customer 43,Public Administration,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  9,250 ","  1,704 "
2020,1,Customer 68,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  4,679 ","  3,423 "
2020,1,Customer 7,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  875 ,  640 
2020,1,Customer 7,Public Administration,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  59,371 ","  20,634 "
2020,1,Customer 7,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2020,1,Customer 7,Public Administration,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  11,379 ","  2,287 "
2020,1,Customer 774,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,270 ","  1,270 "
2020,1,Customer 780,Digital Innovation & Streaming,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2020,1,Customer 780,Digital Innovation & Streaming,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2020,1,Customer 780,Digital Innovation & Streaming,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2020,1,Customer 781,Digital Innovation & Streaming,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  599 ,  397 
2020,1,Customer 782,Digital Innovation & Streaming,Reoccurring,DeliverIT Solutions,Software & Platforms,"  4,186 ",  (688)
2020,1,Customer 792,Property Management & Investment,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  2,005 ",  (170)
2020,1,Customer 792,Property Management & Investment,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  (854),  (854)
2020,1,Customer 792,Property Management & Investment,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,  -   ,  -   
2020,1,Customer 47,Digital Innovation & Streaming,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,  -   ,  -   
2020,1,Customer 47,Digital Innovation & Streaming,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2020,1,Customer 47,Digital Innovation & Streaming,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2020,1,Customer 802,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  84 ,  61 
2020,1,Customer 805,Apparel & E-Commerce,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  84 ,  61 
2020,1,Customer 808,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  12,420 ","  (2,778)"
2020,1,Customer 808,Aerospace & Defense,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  15,896 ","  10,555 "
2020,1,Customer 808,Aerospace & Defense,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  14,278 ","  (6,927)"
2020,1,Customer 809,Digital Innovation & Streaming,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  45 ,  30 
2020,1,Customer 276,Digital Innovation & Streaming,Reoccurring,Apex ERP Suite,Software & Platforms,  -   ,  -   
2020,1,Customer 276,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  323,733 ","  59,110 "
2020,1,Customer 276,Digital Innovation & Streaming,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  117,978 ","  39,346 "
2020,1,Customer 276,Digital Innovation & Streaming,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  55,730 ","  (59,070)"
2020,1,Customer 276,Digital Innovation & Streaming,Reoccurring,OperateX Fulfillment,Software & Platforms,"  64,876 ","  (14,837)"
2020,1,Customer 276,Digital Innovation & Streaming,Reoccurring,DeliverIT Solutions,Software & Platforms,"  89,648 ","  (10,511)"
2020,1,Customer 276,Digital Innovation & Streaming,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  64,357 ","  1,919 "
2020,1,Customer 5,Digital Innovation & Streaming,Reoccurring,Apex ERP Suite,Software & Platforms,"  186,434 ","  (72,228)"
2020,1,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2020,1,Intercompany Eliminations,Intercompany Eliminations,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,  -   ,  -   
2020,2,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,Apex ERP Suite,Software & Platforms,  -   ,  -   
2020,2,Intercompany Eliminations,Intercompany Eliminations,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  (166,011)","  (166,011)"
2020,2,Intercompany Eliminations,Intercompany Eliminations,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  (18,482)","  (18,482)"
2020,2,Intercompany Eliminations,Intercompany Eliminations,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  -   ,  -   
2020,2,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,  -   ,  -   
2020,2,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  (44,786)","  (44,786)"
2020,2,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,OperateX Fulfillment,Software & Platforms,  (109),  -   
2020,2,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,DeliverIT Solutions,Software & Platforms,"  (12,715)","  (10,952)"
2020,2,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,Insight Advisory,Consulting & Implementation Services,"  (10,136)","  (10,136)"
2020,2,Intercompany Eliminations,Intercompany Eliminations,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  (12,370)","  (12,370)"
2020,2,Customer 283,Digital Innovation & Streaming,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2020,2,Customer 81,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  19 ,  18 
2020,2,Customer 286,Logistics & Freight,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  261 ,  251 
2020,2,Customer 286,Logistics & Freight,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  3,326 ","  2,144 "
2020,2,Customer 288,Consulting & Advisory,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  11,921 ","  1,711 "
2020,2,Customer 243,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  2,189 ","  2,104 "
2020,2,Customer 243,Industrial Equipment & Utilities,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  12,997 ","  9,093 "
2020,2,Customer 37,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  (21,183)","  (21,183)"
2020,2,Customer 305,Charitable Organizations,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  44,141 ","  4,965 "
2020,2,Customer 3,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  279 ,  269 
2020,2,Customer 3,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  19,673 ","  (8,445)"
2020,2,Customer 3,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,"  36,632 ","  4,587 "
2020,2,Customer 3,Pharmaceuticals & Biotech,Reoccurring,Insight Advisory,Consulting & Implementation Services,"  57,792 ","  46,506 "
2020,2,Customer 19,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  13,282 ","  12,766 "
2020,2,Customer 19,Pharmaceuticals & Biotech,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  1,922 ","  1,345 "
2020,2,Customer 19,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2020,2,Customer 19,Pharmaceuticals & Biotech,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2020,2,Customer 310,Apparel & E-Commerce,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  -   ,  -   
2020,2,Customer 310,Apparel & E-Commerce,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  6,031 ","  4,102 "
2020,2,Customer 311,Aerospace & Defense,Reoccurring,DeliverIT Solutions,Software & Platforms,"  2,502 ",  (224)
2020,2,Customer 312,Industrial Equipment & Utilities,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2020,2,Customer 321,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  11 ,  11 
2020,2,Customer 324,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  137 ,  91 
2020,2,Customer 324,Pharmaceuticals & Biotech,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  -   ,  -   
2020,2,Customer 324,Pharmaceuticals & Biotech,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2020,2,Customer 22,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  20,337 ","  15,761 "
